1, 3, 3, 3, 64, 1, 1, 0.0540805
1, 26, 26, 26, 16, 4, 4, 0.0681605
1, 3, 26, 26, 8, 1, 8, 0.0553605
1, 26, 3, 26, 8, 1, 8, 0.054161
1, 26, 26, 3, 8, 8, 2, 0.0536005
1, 26, 26, 3, 8, 8, 2, 0.0535205
1, 3, 3, 26, 8, 1, 8, 0.0560005
1, 3, 26, 3, 64, 1, 2, 0.0541605
1, 26, 3, 3, 16, 2, 2, 0.0539205
1, 3, 3, 3, 64, 1, 1, 0.0540805
1, 26, 26, 26, 16, 2, 8, 0.066561
1, 3, 26, 26, 8, 1, 8, 0.0566405
1, 26, 3, 26, 8, 1, 8, 0.0532805
1, 26, 26, 3, 8, 10, 8, 0.0172805
1, 3, 3, 26, 8, 13, 8, 0.01704
1, 3, 26, 3, 40, 1, 16, 0.01712
1, 26, 3, 3, 32, 8, 1, 0.0172
1, 3, 3, 3, 4, 16, 11, 0.01712
1, 26, 26, 26, 4, 48, 4, 0.01856
1, 3, 26, 26, 12, 8, 6, 0.01768
1, 26, 3, 26, 20, 2, 16, 0.0172
1, 26, 26, 3, 8, 28, 4, 0.01736
1, 3, 3, 26, 48, 1, 4, 0.0172005
1, 3, 26, 3, 8, 4, 32, 0.0172
1, 26, 3, 3, 60, 4, 4, 0.0172
1, 3, 3, 3, 64, 7, 2, 0.01712
1, 26, 26, 26, 64, 2, 8, 0.0184805
1, 3, 26, 26, 8, 24, 5, 0.01752
1, 26, 3, 26, 16, 2, 26, 0.01728
1, 26, 3, 26, 48, 1, 20, 0.01744
1, 26, 26, 3, 64, 16, 1, 0.01744
1, 3, 3, 26, 12, 1, 48, 0.0171205
1, 3, 26, 3, 16, 18, 2, 0.01704
1, 26, 3, 3, 8, 12, 2, 0.01704
1, 3, 3, 3, 12, 16, 5, 0.01712
1, 26, 26, 26, 48, 2, 4, 0.01848
1, 3, 26, 26, 16, 22, 2, 0.01768
1, 3, 26, 26, 4, 40, 6, 0.0168
1, 26, 3, 26, 16, 1, 16, 0.0166405
1, 26, 26, 3, 16, 2, 6, 0.01672
1, 3, 3, 26, 16, 1, 52, 0.01656
1, 3, 26, 3, 16, 4, 15, 0.01656
1, 26, 3, 3, 8, 8, 2, 0.01672
1, 3, 3, 3, 32, 20, 1, 0.01664
1, 26, 26, 26, 8, 4, 2, 0.0164805
1, 3, 26, 26, 8, 15, 8, 0.01672
1, 26, 3, 26, 32, 4, 3, 0.0165605
1, 26, 26, 3, 4, 2, 16, 0.01664
1, 3, 3, 26, 8, 24, 1, 0.01664
1, 3, 26, 3, 16, 56, 1, 0.01656
1, 26, 3, 3, 48, 1, 12, 0.01664
1, 3, 3, 3, 64, 5, 1, 0.01648
1, 26, 26, 26, 32, 1, 2, 0.0161605
1, 26, 26, 26, 8, 1, 8, 0.01632
1, 3, 26, 26, 40, 16, 1, 0.0167205
1, 26, 3, 26, 32, 8, 2, 0.01656
1, 26, 26, 3, 48, 6, 2, 0.01664
1, 3, 3, 26, 8, 8, 13, 0.0165605
1, 3, 26, 3, 4, 32, 8, 0.01672
1, 26, 3, 3, 8, 5, 16, 0.01608
