7928, 1.882637348883341, 0.002070587887777, 2.181692617653946e-18, 0.3159 
2.162544268012938e+12 4.507591378335676e-08 4.636277928995438e-13 1.667392972828405e-29 3.332816191490915e-01 
2.172879258222878e+12 4.529190267814247e-08 4.614165924217725e-13 1.659439985073615e-29 3.332813713904176e-01 
2.183263640264551e+12 4.550892396213904e-08 4.592158897320245e-13 1.651524754537938e-29 3.332811224478701e-01 
2.193697650185922e+12 4.572698248615207e-08 4.570256359579206e-13 1.643647105442529e-29 3.332808723158898e-01 
2.204181525162980e+12 4.594608316545313e-08 4.548459701738655e-13 1.635807537993862e-29 3.332806209888475e-01 
2.214715503505270e+12 4.616623107097995e-08 4.526777769211139e-13 1.628009233607149e-29 3.332803684609491e-01 
2.225299824661165e+12 4.638743036825912e-08 4.505198791765647e-13 1.620247958900421e-29 3.332801147274014e-01 
2.235934729223441e+12 4.660968832623007e-08 4.483722064043444e-13 1.612523460182593e-29 3.332798597798719e-01 
2.246620458934687e+12 4.683300806657505e-08 4.462347290249253e-13 1.604835631064730e-29 3.332796036147852e-01 
2.257357256692744e+12 4.705739503972535e-08 4.441073951421583e-13 1.597184284891368e-29 3.332793462258949e-01 
2.268145366556360e+12 4.728285439293271e-08 4.419901562993861e-13 1.589569247377612e-29 3.332790876073023e-01 
2.278985033750585e+12 4.750939134864598e-08 4.398829638148150e-13 1.581990343433250e-29 3.332788277530227e-01 
2.289876504672498e+12 4.773701103385816e-08 4.377857703702854e-13 1.574447402870293e-29 3.332785666571806e-01 
2.300820026896654e+12 4.796571863912407e-08 4.356985285107892e-13 1.566940255006973e-29 3.332783043138280e-01 
2.311815849180866e+12 4.819551934744039e-08 4.336211913018276e-13 1.559468731033753e-29 3.332780407170256e-01 
2.322864221471705e+12 4.842641837493427e-08 4.315537119525160e-13 1.552032662658607e-29 3.332777758607959e-01 
2.333965394910337e+12 4.865842101357251e-08 4.294960434431819e-13 1.544631880768319e-29 3.332775097390748e-01 
2.345119621838075e+12 4.889153243710192e-08 4.274481402402923e-13 1.537266221593768e-29 3.332772423459335e-01 
2.356327155802272e+12 4.912575799317971e-08 4.254099557112107e-13 1.529935517410458e-29 3.332769736752442e-01 
2.367588251561929e+12 4.936110301807794e-08 4.233814437732182e-13 1.522639602473488e-29 3.332767037208919e-01 
2.378903165093619e+12 4.959757307389315e-08 4.213625568705910e-13 1.515378305740690e-29 3.332764324765028e-01 
2.390272153597253e+12 4.983517330017069e-08 4.193532514894805e-13 1.508151470705321e-29 3.332761599361880e-01 
2.401695475501861e+12 5.007390896275792e-08 4.173540526019006e-13 1.500960985527599e-29 3.332758860939268e-01 
2.413173390471609e+12 5.031378582930701e-08 4.153649786826549e-13 1.493806916654253e-29 3.332756109431121e-01 
2.424706159411542e+12 5.055480899303898e-08 4.133853398879038e-13 1.486686782935848e-29 3.332753344778931e-01 
2.436294044473671e+12 5.079698430239243e-08 4.114150885782646e-13 1.479600413026502e-29 3.332750566915680e-01 
2.447937309062776e+12 5.104031704004570e-08 4.094541822075240e-13 1.472547653902680e-29 3.332747775780836e-01 
2.459636217842552e+12 5.128481272025360e-08 4.075025767324736e-13 1.465528347156568e-29 3.332744971311216e-01 
2.471391036741464e+12 5.153047708578054e-08 4.055602267212581e-13 1.458542329382259e-29 3.332742153441015e-01 
2.483202032958955e+12 5.177731555368942e-08 4.036270897570169e-13 1.451589448020881e-29 3.332739322108165e-01 
2.495069474971354e+12 5.202533382982440e-08 4.017031215527742e-13 1.444669543783780e-29 3.332736477247286e-01 
2.506993632538146e+12 5.227453746529560e-08 3.997882794451181e-13 1.437782463225240e-29 3.332733618794773e-01 
2.518974776707938e+12 5.252493216280735e-08 3.978825200054402e-13 1.430928050148641e-29 3.332730746685283e-01 
2.531013179824782e+12 5.277652368865788e-08 3.959857997473431e-13 1.424106148145406e-29 3.332727860852747e-01 
2.543109115534209e+12 5.302931758352964e-08 3.940980772847194e-13 1.417316608361542e-29 3.332724961233682e-01 
2.555262858789583e+12 5.328331985501130e-08 3.922193081531255e-13 1.410559270873311e-29 3.332722047759250e-01 
2.567474685858297e+12 5.353853600706689e-08 3.903494520262430e-13 1.403833990642380e-29 3.332719120366390e-01 
2.579744874327988e+12 5.379497206064260e-08 3.884884651777791e-13 1.397140610395526e-29 3.332716178986116e-01 
2.592073703112992e+12 5.405263371800223e-08 3.866363066115400e-13 1.390478982683898e-29 3.332713223553095e-01 
2.604461452460516e+12 5.431152673411220e-08 3.847929353175471e-13 1.383848960007229e-29 3.332710254001389e-01 
2.616908403957180e+12 5.457165553869333e-08 3.829592717047163e-13 1.377253852785657e-29 3.332707270280557e-01 
2.629414840535245e+12 5.483303103054005e-08 3.811344424849651e-13 1.370690520078555e-29 3.332704272265428e-01 
2.641981046479215e+12 5.509565447702566e-08 3.793182733245501e-13 1.364158334861643e-29 3.332701259941491e-01 
2.654607307432130e+12 5.535953280097589e-08 3.775107165832819e-13 1.357657125787753e-29 3.332698233229419e-01 
2.667293910402230e+12 5.562467239661254e-08 3.757117288534200e-13 1.351186736735465e-29 3.332695192055947e-01 
2.680041143769306e+12 5.589107919968408e-08 3.739212702929225e-13 1.344747024403965e-29 3.332692136353070e-01 
2.692849297291427e+12 5.615875932043567e-08 3.721393002594847e-13 1.338337842615811e-29 3.332689066050782e-01 
2.705718662111355e+12 5.642771883943410e-08 3.703657787005699e-13 1.331959047315306e-29 3.332685981079421e-01 
2.718649530763337e+12 5.669796383885078e-08 3.686006659302842e-13 1.325610495764559e-29 3.332682881369303e-01 
2.731642197179580e+12 5.696950048267170e-08 3.668439221042707e-13 1.319292044654788e-29 3.332679766849811e-01 
2.744696956697082e+12 5.724233495641887e-08 3.650955076209352e-13 1.313003551552351e-29 3.332676637450079e-01 
2.757814106064286e+12 5.751647345535629e-08 3.633553831931569e-13 1.306744875155517e-29 3.332673493099130e-01 
2.770993943447753e+12 5.779192222741800e-08 3.616235095739577e-13 1.300515874303991e-29 3.332670333725386e-01 
2.784236768439100e+12 5.806868753099032e-08 3.598998478246523e-13 1.294316408947137e-29 3.332667159257149e-01 
2.797542882061626e+12 5.834677561512472e-08 3.581843594297488e-13 1.288146340557397e-29 3.332663969622828e-01 
2.810912586777341e+12 5.862619287413907e-08 3.564770053487229e-13 1.282005528717713e-29 3.332660764749169e-01 
2.824346186493653e+12 5.890694563968517e-08 3.547777472978012e-13 1.275893835735266e-29 3.332657544563634e-01 
2.837843986570464e+12 5.918904030758619e-08 3.530868428804183e-13 1.269812188126965e-29 3.332654308993070e-01 
2.851406293826927e+12 5.947248275866249e-08 3.514046916371448e-13 1.263762022914470e-29 3.332651057970292e-01 
2.865033416548600e+12 5.975728081209946e-08 3.497305066635034e-13 1.257740509849242e-29 3.332647791405420e-01 
2.878725664494274e+12 6.004343981489078e-08 3.480642570580232e-13 1.251747537791124e-29 3.332644509237216e-01 
2.892483348903199e+12 6.033096634822660e-08 3.464059049031598e-13 1.245782970361674e-29 3.332641211390288e-01 
2.906306782501969e+12 6.061986729856842e-08 3.447554109141299e-13 1.239846666266190e-29 3.332637897785741e-01 
2.920196279511797e+12 6.091014893750765e-08 3.431127397073041e-13 1.233938498240766e-29 3.332634568351736e-01 
2.934152155655590e+12 6.120181810111336e-08 3.414778530293568e-13 1.228058328699928e-29 3.332631223009961e-01 
2.948174728165048e+12 6.149488123842999e-08 3.398507151683421e-13 1.222206029199371e-29 3.332627861686543e-01 
2.962264315788045e+12 6.178934513049976e-08 3.382312889014645e-13 1.216381465861228e-29 3.332624484303802e-01 
2.976421238795685e+12 6.208521647633220e-08 3.366195378215300e-13 1.210584507739943e-29 3.332621090785000e-01 
2.990645818989771e+12 6.238250188211852e-08 3.350154263630203e-13 1.204815026917032e-29 3.332617681054465e-01 
3.004938379709928e+12 6.268120831708654e-08 3.334189173487207e-13 1.199072889678045e-29 3.332614255032361e-01 
3.019299245841150e+12 6.298134232555379e-08 3.318299762190449e-13 1.193357971722744e-29 3.332610812643730e-01 
3.033728743820984e+12 6.328291094741547e-08 3.302485661219956e-13 1.187670140507452e-29 3.332607353807926e-01 
3.048227201647150e+12 6.358592088674606e-08 3.286746523167228e-13 1.182009271081055e-29 3.332603878448161e-01 
3.062794948884800e+12 6.389037914325557e-08 3.271081988581939e-13 1.176375234156069e-29 3.332600386484255e-01 
3.077432316674207e+12 6.419629257041965e-08 3.255491708950433e-13 1.170767904388735e-29 3.332596877837704e-01 
3.092139637738090e+12 6.450366814709028e-08 3.239982628184855e-13 1.165189779280920e-29 3.332593352428941e-01 
3.106917246389382e+12 6.481251292239272e-08 3.224549219257720e-13 1.159638870936474e-29 3.332589810176973e-01 
3.121765478538626e+12 6.512283377365032e-08 3.209188925279931e-13 1.154114259724297e-29 3.332586251002917e-01 
3.136684671701787e+12 6.543463792482325e-08 3.193901393158391e-13 1.148615818647176e-29 3.332582674824029e-01 
3.151675165007847e+12 6.574793230071372e-08 3.178686287887417e-13 1.143143427215561e-29 3.332579081560992e-01 
3.166737299206440e+12 6.606272415656531e-08 3.163543261529313e-13 1.137696960284786e-29 3.332575471130707e-01 
3.181871416675778e+12 6.637902054797643e-08 3.148471979108203e-13 1.132276297375971e-29 3.332571843452360e-01 
3.197077861430221e+12 6.669682875872212e-08 3.133472097935921e-13 1.126881315235977e-29 3.332568198442524e-01 
3.212356979128310e+12 6.701615595226535e-08 3.118543284290924e-13 1.121511893834706e-29 3.332564536019155e-01 
3.227709117080414e+12 6.733700934009290e-08 3.103685205297731e-13 1.116167913447330e-29 3.332560856099654e-01 
3.243134624256834e+12 6.765939588235373e-08 3.088897542610447e-13 1.110849259574963e-29 3.332557158604312e-01 
3.258633851295526e+12 6.798332190386757e-08 3.074180009089033e-13 1.105555828941998e-29 3.332553443460705e-01 
3.274207150510281e+12 6.830879685865807e-08 3.059532179091378e-13 1.100287468459556e-29 3.332549710560520e-01 
3.289854875898522e+12 6.863583215991652e-08 3.044953547237687e-13 1.095043996358789e-29 3.332545959772977e-01 
3.305577383149565e+12 6.896442751635256e-08 3.030444130846800e-13 1.089825418867280e-29 3.332542191101537e-01 
3.321375029652488e+12 6.929459311094393e-08 3.016003482572809e-13 1.084631575089615e-29 3.332538404429532e-01 
3.337248174504445e+12 6.962633681735191e-08 3.001631262038498e-13 1.079462342602170e-29 3.332534599666782e-01 
3.353197178518747e+12 6.995966603093260e-08 2.987329714351556e-13 1.074318528900678e-29 3.332530776728756e-01 
3.369222404232980e+12 7.029458856424342e-08 2.973102109859523e-13 1.069201310223891e-29 3.332526935526223e-01 
3.385324215917443e+12 7.063111178819527e-08 2.958941886664688e-13 1.064108326465822e-29 3.332523075974374e-01 
3.401502979583201e+12 7.096924348335809e-08 2.944848721781251e-13 1.059039461459082e-29 3.332519197984100e-01 
3.417759062990629e+12 7.130899141766398e-08 2.930822295963639e-13 1.053994600380789e-29 3.332515301466439e-01 
3.434092835657552e+12 7.165036329985178e-08 2.916862295497634e-13 1.048973630397359e-29 3.332511386333112e-01 
3.450504668867865e+12 7.199336671065300e-08 2.902968414778194e-13 1.043976441592828e-29 3.332507452497308e-01 
3.466994935679747e+12 7.233800961950614e-08 2.889140335322789e-13 1.039002919419367e-29 3.332503499867756e-01 
3.483564010934371e+12 7.268429977982994e-08 2.875377750413001e-13 1.034052953560006e-29 3.332499528355669e-01 
3.500212271264193e+12 7.303224512162879e-08 2.861680349205780e-13 1.029126432213858e-29 3.332495537870234e-01 
3.516940095101745e+12 7.338185353601362e-08 2.848047825365820e-13 1.024223245201569e-29 3.332491528321086e-01 
3.533747862688004e+12 7.373313292969936e-08 2.834479874822169e-13 1.019343283159087e-29 3.332487499617681e-01 
3.550635956081271e+12 7.408609141355143e-08 2.820976188562647e-13 1.014486434945061e-29 3.332483451667138e-01 
3.567604759165620e+12 7.444073682044751e-08 2.807536471086974e-13 1.009652594276729e-29 3.332479384379762e-01 
3.584654657659826e+12 7.479707746979607e-08 2.794160411338927e-13 1.004841649276263e-29 3.332475297660285e-01 
3.601786039126052e+12 7.515512107530892e-08 2.780847723809465e-13 1.000053497255692e-29 3.332471191420381e-01 
3.618999292978564e+12 7.551487589698322e-08 2.767598105301286e-13 9.952880291653382e-30 3.332467065565465e-01 
3.636294810492793e+12 7.587635087616139e-08 2.754411230999002e-13 9.905451281795616e-30 3.332462919993137e-01 
3.653672984813991e+12 7.623955336100606e-08 2.741293733448247e-13 9.858271798130645e-30 3.332458754619849e-01 
3.671134210966402e+12 7.660449168737824e-08 2.728239519878029e-13 9.811319926902059e-30 3.332454569349684e-01 
3.688678885862010e+12 7.697117443643351e-08 2.715247103603951e-13 9.764590320972511e-30 3.332450364084280e-01 
3.706307408309796e+12 7.733960963509642e-08 2.702316204640763e-13 9.718081973341806e-30 3.332446138731731e-01 
3.724020179024562e+12 7.770980609036821e-08 2.689446518256022e-13 9.671793787959836e-30 3.332441893191188e-01 
3.741817600636283e+12 7.808177193431480e-08 2.676637766228890e-13 9.625724764172971e-30 3.332437627369543e-01 
3.759700077699018e+12 7.845551555496403e-08 2.663889663960274e-13 9.579873878358536e-30 3.332433341170755e-01 
3.777668016700347e+12 7.883104561874397e-08 2.651201920097614e-13 9.534240082609386e-30 3.332429034495590e-01 
3.795721826070367e+12 7.920837070088454e-08 2.638574249250077e-13 9.488822350473409e-30 3.332424707245866e-01 
3.813861916191222e+12 7.958749930151315e-08 2.626006371230909e-13 9.443619674209261e-30 3.332420359324257e-01 
3.832088699406184e+12 7.996843999287561e-08 2.613498006058938e-13 9.398631046806355e-30 3.332415990632620e-01 
3.850402590029245e+12 8.035120144613257e-08 2.601048873146797e-13 9.353855459080582e-30 3.332411601071671e-01 
3.868804004354439e+12 8.073579241840654e-08 2.588658691810830e-13 9.309291901507559e-30 3.332407190541150e-01 
3.887293360665212e+12 8.112222168870842e-08 2.576327183371154e-13 9.264939371759018e-30 3.332402758940542e-01 
3.905871079244150e+12 8.151049788774718e-08 2.564054076452230e-13 9.220796893790855e-30 3.332398306171036e-01 
3.924537582382280e+12 8.190062950049305e-08 2.551839106601993e-13 9.176863516449716e-30 3.332393832135496e-01 
3.943293294388920e+12 8.229262698682300e-08 2.539681950875979e-13 9.133138078195905e-30 3.332389336714138e-01 
3.962138641601076e+12 8.268649746113439e-08 2.527585761799788e-13 9.089631917673610e-30 3.332384819825907e-01 
3.981074052393383e+12 8.308225066027442e-08 2.515550910331752e-13 9.046346369107534e-30 3.332380281359401e-01 
4.000099957187584e+12 8.347989545851681e-08 2.503573018656736e-13 9.003265686880354e-30 3.332375721212596e-01 
4.019216788462582e+12 8.387944083932861e-08 2.491651820471898e-13 8.960388913185468e-30 3.332371139282647e-01 
4.038424980763997e+12 8.428089603732335e-08 2.479787044529436e-13 8.917715072422049e-30 3.332366535463832e-01 
4.057724970714317e+12 8.468427003590565e-08 2.467978429613289e-13 8.875243225085601e-30 3.332361909653310e-01 
4.077117197022555e+12 8.508957212600733e-08 2.456225707953906e-13 8.832972408093889e-30 3.332357261744719e-01 
4.096602100494451e+12 8.549681142406791e-08 2.444528619406856e-13 8.790901685789766e-30 3.332352591633696e-01 
4.116180124042396e+12 8.590599726394553e-08 2.432886900035697e-13 8.749030108876946e-30 3.332347899213389e-01 
4.135851712695396e+12 8.631713889980285e-08 2.421300290691881e-13 8.707356745278774e-30 3.332343184377862e-01 
4.155617313609428e+12 8.673024554278363e-08 2.409768535819705e-13 8.665880675845344e-30 3.332338447021674e-01 
4.175477376077328e+12 8.714532601135819e-08 2.398291392941159e-13 8.624601028458345e-30 3.332333687043889e-01 
4.195432351539281e+12 8.756239067454972e-08 2.386868579208108e-13 8.583516785798126e-30 3.332328904325792e-01 
4.215482693592806e+12 8.798145141760776e-08 2.375499774406440e-13 8.542626796165599e-30 3.332324098731282e-01 
4.235628858003343e+12 8.840251341343332e-08 2.364184842213841e-13 8.501930569247065e-30 3.332319270201237e-01 
4.255871302714337e+12 8.882558805217451e-08 2.352923479963106e-13 8.461427016443100e-30 3.332314418605238e-01 
4.276210487857924e+12 8.925068472224898e-08 2.341715441605404e-13 8.421115252795973e-30 3.332309543835824e-01 
4.296646875765112e+12 8.967781348269808e-08 2.330561023582486e-13 8.380996344511379e-30 3.332304645777921e-01 
4.317180930976571e+12 9.010698363114179e-08 2.319465724913500e-13 8.341090069821963e-30 3.332299724325912e-01 
4.337813120252910e+12 9.053820532656107e-08 2.308422920297642e-13 8.301372599614265e-30 3.332294779362652e-01 
4.358543912585571e+12 9.097148803832265e-08 2.297432371498462e-13 8.261843077034993e-30 3.332289810779760e-01 
4.379373779207205e+12 9.140684193323431e-08 2.286493824774792e-13 8.222500589453677e-30 3.332284818460861e-01 
4.400303193602632e+12 9.184427659677178e-08 2.275607043457256e-13 8.183344285639832e-30 3.332279802296250e-01 
4.421332631519497e+12 9.228380224874723e-08 2.264771777279477e-13 8.144373265477616e-30 3.332274762168945e-01 
4.442462570978979e+12 9.272542869624837e-08 2.253987788584957e-13 8.105586674179291e-30 3.332269697966706e-01 
4.463693492286906e+12 9.316916608231121e-08 2.243254833726748e-13 8.066983635428307e-30 3.332264609573438e-01 
4.485025878044387e+12 9.361502445581750e-08 2.232572673675147e-13 8.028563289514600e-30 3.332259496874129e-01 
4.506460213159064e+12 9.406301381892132e-08 2.221941072725326e-13 7.990324788677250e-30 3.332254359754307e-01 
4.527996984855857e+12 9.451314461470325e-08 2.211359786993612e-13 7.952267255745944e-30 3.332249198094445e-01 
4.549636682688320e+12 9.496542719328355e-08 2.200828577229168e-13 7.914389830212573e-30 3.332244011776085e-01 
